offer	option1	option2	sub_name	trial
13	1	13	Sub_tly1x6cc	77
16	16	18	Sub_tly1x6cc	78
14	0	14	Sub_tly1x6cc	79
10	0	10	Sub_tly1x6cc	80
4	4	0	Sub_tly1x6cc	81
19	19	5	Sub_tly1x6cc	82
11	11	13	Sub_tly1x6cc	83
10	14	10	Sub_tly1x6cc	84
16	16	18	Sub_tly1x6cc	85
13	5	13	Sub_tly1x6cc	86
11	5	11	Sub_tly1x6cc	87
11	11	15	Sub_tly1x6cc	88
12	12	6	Sub_tly1x6cc	89
15	5	15	Sub_tly1x6cc	90
11	1	11	Sub_tly1x6cc	91
11	19	11	Sub_tly1x6cc	92
9	9	1	Sub_tly1x6cc	93
12	12	20	Sub_tly1x6cc	94
12	12	14	Sub_tly1x6cc	95
8	2	8	Sub_tly1x6cc	96
7	15	7	Sub_tyt1gjtw	1
11	11	13	Sub_tyt1gjtw	2
8	8	20	Sub_tyt1gjtw	3
12	12	6	Sub_tyt1gjtw	4
16	4	16	Sub_tyt1gjtw	5
11	11	13	Sub_tyt1gjtw	6
13	1	13	Sub_tyt1gjtw	7
15	5	15	Sub_tyt1gjtw	8
18	20	18	Sub_tyt1gjtw	9
9	3	9	Sub_tyt1gjtw	10
4	6	4	Sub_tyt1gjtw	11
14	0	14	Sub_tyt1gjtw	12
6	6	20	Sub_tyt1gjtw	13
17	1	17	Sub_tyt1gjtw	14
12	12	14	Sub_tyt1gjtw	15
9	1	9	Sub_tyt1gjtw	16
2	2	20	Sub_tyt1gjtw	17
7	7	17	Sub_tyt1gjtw	18
20	20	6	Sub_tyt1gjtw	19
11	7	11	Sub_tyt1gjtw	20
10	10	4	Sub_tyt1gjtw	21
16	16	2	Sub_tyt1gjtw	22
6	16	6	Sub_tyt1gjtw	23
18	2	18	Sub_tyt1gjtw	24
8	2	8	Sub_tyt1gjtw	25
10	10	16	Sub_tyt1gjtw	26
9	3	9	Sub_tyt1gjtw	27
8	4	8	Sub_tyt1gjtw	28
11	7	11	Sub_tyt1gjtw	29
15	15	19	Sub_tyt1gjtw	30
11	11	17	Sub_tyt1gjtw	31
12	12	18	Sub_tyt1gjtw	32
7	3	7	Sub_tyt1gjtw	33
5	3	5	Sub_tyt1gjtw	34
18	2	18	Sub_tyt1gjtw	35
7	7	19	Sub_tyt1gjtw	36
9	9	15	Sub_tyt1gjtw	37
9	15	9	Sub_tyt1gjtw	38
10	10	14	Sub_tyt1gjtw	39
10	12	10	Sub_tyt1gjtw	40
3	1	3	Sub_tyt1gjtw	41
8	8	20	Sub_tyt1gjtw	42
18	18	4	Sub_tyt1gjtw	43
20	20	0	Sub_tyt1gjtw	44
8	0	8	Sub_tyt1gjtw	45
8	8	16	Sub_tyt1gjtw	46
13	13	19	Sub_tyt1gjtw	47
8	8	14	Sub_tyt1gjtw	48
8	20	8	Sub_tyt1gjtw	49
12	2	12	Sub_tyt1gjtw	50
6	6	18	Sub_tyt1gjtw	51
5	5	3	Sub_tyt1gjtw	52
7	15	7	Sub_tyt1gjtw	53
9	7	9	Sub_tyt1gjtw	54
8	6	8	Sub_tyt1gjtw	55
18	4	18	Sub_tyt1gjtw	56
16	2	16	Sub_tyt1gjtw	57
14	14	20	Sub_tyt1gjtw	58
9	3	9	Sub_tyt1gjtw	59
13	13	17	Sub_tyt1gjtw	60
2	0	2	Sub_tyt1gjtw	61
9	9	17	Sub_tyt1gjtw	62
17	5	17	Sub_tyt1gjtw	63
12	12	18	Sub_tyt1gjtw	64
12	12	20	Sub_tyt1gjtw	65
9	9	15	Sub_tyt1gjtw	66
18	0	18	Sub_tyt1gjtw	67
13	5	13	Sub_tyt1gjtw	68
16	8	16	Sub_tyt1gjtw	69
11	11	19	Sub_tyt1gjtw	70
14	14	16	Sub_tyt1gjtw	71
7	7	5	Sub_tyt1gjtw	72
16	18	16	Sub_tyt1gjtw	73
14	4	14	Sub_tyt1gjtw	74
12	10	12	Sub_tyt1gjtw	75
17	1	17	Sub_tyt1gjtw	76
17	3	17	Sub_tyt1gjtw	77
15	17	15	Sub_tyt1gjtw	78
11	9	11	Sub_tyt1gjtw	79
15	3	15	Sub_tyt1gjtw	80
12	6	12	Sub_tyt1gjtw	81
13	5	13	Sub_tyt1gjtw	82
17	5	17	Sub_tyt1gjtw	83
14	6	14	Sub_tyt1gjtw	84
7	1	7	Sub_tyt1gjtw	85
12	12	0	Sub_tyt1gjtw	86
12	12	16	Sub_tyt1gjtw	87
20	20	0	Sub_tyt1gjtw	88
8	0	8	Sub_tyt1gjtw	89
12	14	12	Sub_tyt1gjtw	90
7	5	7	Sub_tyt1gjtw	91
10	10	20	Sub_tyt1gjtw	92
7	7	17	Sub_tyt1gjtw	93
11	11	17	Sub_tyt1gjtw	94
12	6	12	Sub_tyt1gjtw	95
4	4	20	Sub_tyt1gjtw	96
12	20	12	Sub_u6smzpl4	1
12	0	12	Sub_u6smzpl4	2
12	12	16	Sub_u6smzpl4	3
11	5	11	Sub_u6smzpl4	4
8	2	8	Sub_u6smzpl4	5
10	16	10	Sub_u6smzpl4	6
13	1	13	Sub_u6smzpl4	7
16	16	18	Sub_u6smzpl4	8
7	7	13	Sub_u6smzpl4	9
9	5	9	Sub_u6smzpl4	10
14	2	14	Sub_u6smzpl4	11
3	1	3	Sub_u6smzpl4	12
5	3	5	Sub_u6smzpl4	13
14	0	14	Sub_u6smzpl4	14
10	10	16	Sub_u6smzpl4	15
12	12	18	Sub_u6smzpl4	16
11	11	19	Sub_u6smzpl4	17
6	2	6	Sub_u6smzpl4	18
9	9	19	Sub_u6smzpl4	19
13	19	13	Sub_u6smzpl4	20
17	19	17	Sub_u6smzpl4	21
8	8	4	Sub_u6smzpl4	22
13	5	13	Sub_u6smzpl4	23
8	8	6	Sub_u6smzpl4	24
9	1	9	Sub_u6smzpl4	25
16	16	20	Sub_u6smzpl4	26
7	7	11	Sub_u6smzpl4	27
2	2	20	Sub_u6smzpl4	28
14	4	14	Sub_u6smzpl4	29
16	4	16	Sub_u6smzpl4	30
14	14	16	Sub_u6smzpl4	31
11	11	19	Sub_u6smzpl4	32
5	5	15	Sub_u6smzpl4	33
8	8	20	Sub_u6smzpl4	34
18	2	18	Sub_u6smzpl4	35
7	7	19	Sub_u6smzpl4	36
9	9	17	Sub_u6smzpl4	37
5	5	19	Sub_u6smzpl4	38
13	3	13	Sub_u6smzpl4	39
16	0	16	Sub_u6smzpl4	40
14	18	14	Sub_u6smzpl4	41
13	1	13	Sub_u6smzpl4	42
6	6	14	Sub_u6smzpl4	43
12	0	12	Sub_u6smzpl4	44
14	14	18	Sub_u6smzpl4	45
13	13	1	Sub_u6smzpl4	46
4	4	14	Sub_u6smzpl4	47
11	1	11	Sub_u6smzpl4	48
8	8	14	Sub_u6smzpl4	49
10	10	20	Sub_u6smzpl4	50
11	11	7	Sub_u6smzpl4	51
10	0	10	Sub_u6smzpl4	52
12	12	16	Sub_u6smzpl4	53
6	0	6	Sub_u6smzpl4	54
5	5	1	Sub_u6smzpl4	55
14	18	14	Sub_u6smzpl4	56
3	3	17	Sub_u6smzpl4	57
5	5	19	Sub_u6smzpl4	58
1	1	19	Sub_u6smzpl4	59
2	0	2	Sub_u6smzpl4	60
15	1	15	Sub_u6smzpl4	61
5	5	15	Sub_u6smzpl4	62
10	20	10	Sub_u6smzpl4	63
13	13	3	Sub_u6smzpl4	64
15	3	15	Sub_u6smzpl4	65
12	2	12	Sub_u6smzpl4	66
7	7	15	Sub_u6smzpl4	67
5	17	5	Sub_u6smzpl4	68
7	7	13	Sub_u6smzpl4	69
5	5	19	Sub_u6smzpl4	70
10	4	10	Sub_u6smzpl4	71
7	7	19	Sub_u6smzpl4	72
11	11	13	Sub_u6smzpl4	73
16	0	16	Sub_u6smzpl4	74
9	13	9	Sub_u6smzpl4	75
6	6	18	Sub_u6smzpl4	76
12	4	12	Sub_u6smzpl4	77
10	10	12	Sub_u6smzpl4	78
8	0	8	Sub_u6smzpl4	79
9	7	9	Sub_u6smzpl4	80
12	6	12	Sub_u6smzpl4	81
16	16	20	Sub_u6smzpl4	82
18	18	20	Sub_u6smzpl4	83
6	6	16	Sub_u6smzpl4	84
7	5	7	Sub_u6smzpl4	85
11	11	5	Sub_u6smzpl4	86
13	13	15	Sub_u6smzpl4	87
10	20	10	Sub_u6smzpl4	88
8	12	8	Sub_u6smzpl4	89
11	7	11	Sub_u6smzpl4	90
6	6	18	Sub_u6smzpl4	91
12	14	12	Sub_u6smzpl4	92
15	15	1	Sub_u6smzpl4	93
11	11	13	Sub_u6smzpl4	94
4	2	4	Sub_u6smzpl4	95
9	11	9	Sub_u6smzpl4	96
5	19	5	Sub_ubdzmiti	1
0	0	20	Sub_ubdzmiti	2
7	7	15	Sub_ubdzmiti	3
9	3	9	Sub_ubdzmiti	4
7	7	15	Sub_ubdzmiti	5
12	12	16	Sub_ubdzmiti	6
8	8	6	Sub_ubdzmiti	7
3	1	3	Sub_ubdzmiti	8
10	10	20	Sub_ubdzmiti	9
14	14	20	Sub_ubdzmiti	10
9	9	19	Sub_ubdzmiti	11
9	9	13	Sub_ubdzmiti	12
10	10	20	Sub_ubdzmiti	13
6	6	16	Sub_ubdzmiti	14
6	6	14	Sub_ubdzmiti	15
12	12	16	Sub_ubdzmiti	16
17	17	1	Sub_ubdzmiti	17
10	10	14	Sub_ubdzmiti	18
7	1	7	Sub_ubdzmiti	19
7	7	15	Sub_ubdzmiti	20
11	3	11	Sub_ubdzmiti	21
16	0	16	Sub_ubdzmiti	22
8	6	8	Sub_ubdzmiti	23
10	6	10	Sub_ubdzmiti	24
7	19	7	Sub_ubdzmiti	25
16	16	2	Sub_ubdzmiti	26
9	7	9	Sub_ubdzmiti	27
12	6	12	Sub_ubdzmiti	28
9	15	9	Sub_ubdzmiti	29
10	4	10	Sub_ubdzmiti	30
7	7	9	Sub_ubdzmiti	31
14	0	14	Sub_ubdzmiti	32
17	17	19	Sub_ubdzmiti	33
19	19	1	Sub_ubdzmiti	34
12	12	14	Sub_ubdzmiti	35
10	10	18	Sub_ubdzmiti	36
6	20	6	Sub_ubdzmiti	37
15	1	15	Sub_ubdzmiti	38
7	5	7	Sub_ubdzmiti	39
11	3	11	Sub_ubdzmiti	40
6	6	20	Sub_ubdzmiti	41
16	4	16	Sub_ubdzmiti	42
15	5	15	Sub_ubdzmiti	43
17	17	3	Sub_ubdzmiti	44
10	10	4	Sub_ubdzmiti	45
9	9	11	Sub_ubdzmiti	46
16	16	4	Sub_ubdzmiti	47
14	2	14	Sub_ubdzmiti	48
7	5	7	Sub_ubdzmiti	49
10	10	20	Sub_ubdzmiti	50
15	5	15	Sub_ubdzmiti	51
3	3	19	Sub_ubdzmiti	52
8	8	16	Sub_ubdzmiti	53
9	1	9	Sub_ubdzmiti	54
9	17	9	Sub_ubdzmiti	55
15	15	17	Sub_ubdzmiti	56
15	15	1	Sub_ubdzmiti	57
8	8	12	Sub_ubdzmiti	58
11	11	13	Sub_ubdzmiti	59
7	7	19	Sub_ubdzmiti	60
14	14	18	Sub_ubdzmiti	61
15	3	15	Sub_ubdzmiti	62
7	7	13	Sub_ubdzmiti	63
17	17	3	Sub_ubdzmiti	64
4	0	4	Sub_ubdzmiti	65
11	11	13	Sub_ubdzmiti	66
9	5	9	Sub_ubdzmiti	67
8	20	8	Sub_ubdzmiti	68
2	2	20	Sub_ubdzmiti	69
16	2	16	Sub_ubdzmiti	70
12	12	2	Sub_ubdzmiti	71
3	1	3	Sub_ubdzmiti	72
14	14	16	Sub_ubdzmiti	73
12	12	20	Sub_ubdzmiti	74
13	5	13	Sub_ubdzmiti	75
9	11	9	Sub_ubdzmiti	76
8	8	14	Sub_ubdzmiti	77
16	16	20	Sub_ubdzmiti	78
4	4	18	Sub_ubdzmiti	79
4	10	4	Sub_ubdzmiti	80
17	17	19	Sub_ubdzmiti	81
6	18	6	Sub_ubdzmiti	82
6	4	6	Sub_ubdzmiti	83
9	9	19	Sub_ubdzmiti	84
14	14	4	Sub_ubdzmiti	85
8	0	8	Sub_ubdzmiti	86
8	8	4	Sub_ubdzmiti	87
8	2	8	Sub_ubdzmiti	88
14	4	14	Sub_ubdzmiti	89
13	3	13	Sub_ubdzmiti	90
8	0	8	Sub_ubdzmiti	91
4	2	4	Sub_ubdzmiti	92
12	12	14	Sub_ubdzmiti	93
11	11	5	Sub_ubdzmiti	94
5	5	17	Sub_ubdzmiti	95
11	11	19	Sub_ubdzmiti	96
2	2	4	Sub_ux70k7hl	1
0	0	8	Sub_ux70k7hl	2
3	3	9	Sub_ux70k7hl	3
14	14	18	Sub_ux70k7hl	4
5	5	9	Sub_ux70k7hl	5
11	19	11	Sub_ux70k7hl	6
8	8	16	Sub_ux70k7hl	7
7	7	9	Sub_ux70k7hl	8
2	2	16	Sub_ux70k7hl	9
5	5	11	Sub_ux70k7hl	10
4	4	14	Sub_ux70k7hl	11
15	19	15	Sub_ux70k7hl	12
8	8	10	Sub_ux70k7hl	13
15	17	15	Sub_ux70k7hl	14
3	3	13	Sub_ux70k7hl	15
1	1	11	Sub_ux70k7hl	16
12	12	18	Sub_ux70k7hl	17
4	4	14	Sub_ux70k7hl	18
2	6	2	Sub_ux70k7hl	19
7	7	11	Sub_ux70k7hl	20
10	10	12	Sub_ux70k7hl	21
1	13	1	Sub_ux70k7hl	22
0	0	6	Sub_ux70k7hl	23
1	1	3	Sub_ux70k7hl	24
0	0	6	Sub_ux70k7hl	25
2	2	12	Sub_ux70k7hl	26
4	4	6	Sub_ux70k7hl	27
13	13	15	Sub_ux70k7hl	28
7	9	7	Sub_ux70k7hl	29
11	11	17	Sub_ux70k7hl	30
4	4	20	Sub_ux70k7hl	31
1	1	11	Sub_ux70k7hl	32
15	19	15	Sub_ux70k7hl	33
10	18	10	Sub_ux70k7hl	34
6	16	6	Sub_ux70k7hl	35
13	13	17	Sub_ux70k7hl	36
13	13	17	Sub_ux70k7hl	37
4	4	18	Sub_ux70k7hl	38
2	2	20	Sub_ux70k7hl	39
13	13	15	Sub_ux70k7hl	40
16	16	18	Sub_ux70k7hl	41
3	3	11	Sub_ux70k7hl	42
10	10	16	Sub_ux70k7hl	43
1	1	13	Sub_ux70k7hl	44
2	2	16	Sub_ux70k7hl	45
0	20	0	Sub_ux70k7hl	46
4	4	8	Sub_ux70k7hl	47
6	6	16	Sub_ux70k7hl	48
6	10	6	Sub_ux70k7hl	49
9	19	9	Sub_ux70k7hl	50
3	3	9	Sub_ux70k7hl	51
7	7	11	Sub_ux70k7hl	52
14	14	16	Sub_ux70k7hl	53
16	16	20	Sub_ux70k7hl	54
4	4	16	Sub_ux70k7hl	55
1	1	15	Sub_ux70k7hl	56
8	14	8	Sub_ux70k7hl	57
9	9	13	Sub_ux70k7hl	58
17	17	19	Sub_ux70k7hl	59
3	3	7	Sub_ux70k7hl	60
13	13	19	Sub_ux70k7hl	61
10	10	20	Sub_ux70k7hl	62
4	18	4	Sub_ux70k7hl	63
4	4	10	Sub_ux70k7hl	64
8	8	10	Sub_ux70k7hl	65
3	13	3	Sub_ux70k7hl	66
4	4	16	Sub_ux70k7hl	67
7	7	19	Sub_ux70k7hl	68
5	5	19	Sub_ux70k7hl	69
13	13	15	Sub_ux70k7hl	70
3	3	13	Sub_ux70k7hl	71
5	17	5	Sub_ux70k7hl	72
11	11	15	Sub_ux70k7hl	73
6	12	6	Sub_ux70k7hl	74
8	8	16	Sub_ux70k7hl	75
9	9	17	Sub_ux70k7hl	76
12	12	16	Sub_ux70k7hl	77
9	15	9	Sub_ux70k7hl	78
10	10	18	Sub_ux70k7hl	79
0	2	0	Sub_ux70k7hl	80
0	0	8	Sub_ux70k7hl	81
7	7	17	Sub_ux70k7hl	82
11	11	17	Sub_ux70k7hl	83
12	12	20	Sub_ux70k7hl	84
0	0	14	Sub_ux70k7hl	85
7	19	7	Sub_ux70k7hl	86
3	3	5	Sub_ux70k7hl	87
6	6	10	Sub_ux70k7hl	88
4	4	6	Sub_ux70k7hl	89
2	2	6	Sub_ux70k7hl	90
10	10	14	Sub_ux70k7hl	91
5	5	19	Sub_ux70k7hl	92
0	0	20	Sub_ux70k7hl	93
0	0	4	Sub_ux70k7hl	94
1	1	19	Sub_ux70k7hl	95
6	6	12	Sub_ux70k7hl	96
2	0	2	Sub_v3rmyqno	1
6	6	18	Sub_v3rmyqno	2
10	10	20	Sub_v3rmyqno	3
12	16	12	Sub_v3rmyqno	4
6	6	12	Sub_v3rmyqno	5
7	7	11	Sub_v3rmyqno	6
14	14	16	Sub_v3rmyqno	7
7	7	19	Sub_v3rmyqno	8
14	14	20	Sub_v3rmyqno	9
5	5	19	Sub_v3rmyqno	10
7	5	7	Sub_v3rmyqno	11
5	5	19	Sub_v3rmyqno	12
8	8	10	Sub_v3rmyqno	13
13	13	15	Sub_v3rmyqno	14
18	18	20	Sub_v3rmyqno	15
8	18	8	Sub_v3rmyqno	16
14	14	18	Sub_v3rmyqno	17
12	2	12	Sub_v3rmyqno	18
18	18	14	Sub_v3rmyqno	19
2	2	16	Sub_v3rmyqno	20
13	17	13	Sub_v3rmyqno	21
11	5	11	Sub_v3rmyqno	22
6	6	10	Sub_v3rmyqno	23
2	2	20	Sub_v3rmyqno	24
4	4	16	Sub_v3rmyqno	25
7	7	13	Sub_v3rmyqno	26
0	0	18	Sub_v3rmyqno	27
11	3	11	Sub_v3rmyqno	28
6	6	14	Sub_v3rmyqno	29
9	13	9	Sub_v3rmyqno	30
17	17	19	Sub_v3rmyqno	31
10	10	16	Sub_v3rmyqno	32
0	0	20	Sub_v3rmyqno	33
2	2	18	Sub_v3rmyqno	34
8	8	18	Sub_v3rmyqno	35
6	12	6	Sub_v3rmyqno	36
9	7	9	Sub_v3rmyqno	37
9	7	9	Sub_v3rmyqno	38
10	4	10	Sub_v3rmyqno	39
15	15	1	Sub_v3rmyqno	40
15	17	15	Sub_v3rmyqno	41
8	8	14	Sub_v3rmyqno	42
15	15	19	Sub_v3rmyqno	43
8	8	16	Sub_v3rmyqno	44
8	8	18	Sub_v3rmyqno	45
8	2	8	Sub_v3rmyqno	46
10	10	14	Sub_v3rmyqno	47
3	1	3	Sub_v3rmyqno	48
0	0	16	Sub_v3rmyqno	49
0	0	16	Sub_v3rmyqno	50
5	3	5	Sub_v3rmyqno	51
8	8	4	Sub_v3rmyqno	52
12	12	20	Sub_v3rmyqno	53
3	3	19	Sub_v3rmyqno	54
3	17	3	Sub_v3rmyqno	55
14	20	14	Sub_v3rmyqno	56
9	9	15	Sub_v3rmyqno	57
0	0	18	Sub_v3rmyqno	58
9	9	17	Sub_v3rmyqno	59
4	4	14	Sub_v3rmyqno	60
6	0	6	Sub_v3rmyqno	61
12	12	4	Sub_v3rmyqno	62
12	12	14	Sub_v3rmyqno	63
13	13	5	Sub_v3rmyqno	64
8	0	8	Sub_v3rmyqno	65
6	6	20	Sub_v3rmyqno	66
17	19	17	Sub_v3rmyqno	67
14	0	14	Sub_v3rmyqno	68
10	2	10	Sub_v3rmyqno	69
11	11	3	Sub_v3rmyqno	70
7	7	15	Sub_v3rmyqno	71
7	5	7	Sub_v3rmyqno	72
6	6	18	Sub_v3rmyqno	73
13	5	13	Sub_v3rmyqno	74
5	5	15	Sub_v3rmyqno	75
14	14	20	Sub_v3rmyqno	76
6	6	20	Sub_v3rmyqno	77
10	8	10	Sub_v3rmyqno	78
6	2	6	Sub_v3rmyqno	79
7	7	19	Sub_v3rmyqno	80
9	9	17	Sub_v3rmyqno	81
6	6	18	Sub_v3rmyqno	82
7	1	7	Sub_v3rmyqno	83
9	5	9	Sub_v3rmyqno	84
12	12	18	Sub_v3rmyqno	85
13	13	17	Sub_v3rmyqno	86
5	15	5	Sub_v3rmyqno	87
8	4	8	Sub_v3rmyqno	88
17	17	19	Sub_v3rmyqno	89
4	4	18	Sub_v3rmyqno	90
7	7	15	Sub_v3rmyqno	91
10	10	12	Sub_v3rmyqno	92
13	13	17	Sub_v3rmyqno	93
6	4	6	Sub_v3rmyqno	94
9	1	9	Sub_v3rmyqno	95
5	5	17	Sub_v3rmyqno	96
9	15	9	Sub_vd9yyoz6	1
8	8	16	Sub_vd9yyoz6	2
18	0	18	Sub_vd9yyoz6	3
8	6	8	Sub_vd9yyoz6	4
7	7	15	Sub_vd9yyoz6	5
3	17	3	Sub_vd9yyoz6	6
4	4	6	Sub_vd9yyoz6	7
16	10	16	Sub_vd9yyoz6	8
17	17	7	Sub_vd9yyoz6	9
14	16	14	Sub_vd9yyoz6	10
14	20	14	Sub_vd9yyoz6	11
5	15	5	Sub_vd9yyoz6	12
20	6	20	Sub_vd9yyoz6	13
2	2	16	Sub_vd9yyoz6	14
9	9	15	Sub_vd9yyoz6	15
10	0	10	Sub_vd9yyoz6	16
0	0	20	Sub_vd9yyoz6	17
9	3	9	Sub_vd9yyoz6	18
13	15	13	Sub_vd9yyoz6	19
4	4	20	Sub_vd9yyoz6	20
9	9	13	Sub_vd9yyoz6	21
17	17	19	Sub_vd9yyoz6	22
11	15	11	Sub_vd9yyoz6	23
1	1	11	Sub_vd9yyoz6	24
19	7	19	Sub_vd9yyoz6	25
9	9	17	Sub_vd9yyoz6	26
0	0	12	Sub_vd9yyoz6	27
18	2	18	Sub_vd9yyoz6	28
10	12	10	Sub_vd9yyoz6	29
10	10	18	Sub_vd9yyoz6	30
9	13	9	Sub_vd9yyoz6	31
11	11	13	Sub_vd9yyoz6	32
6	6	12	Sub_vd9yyoz6	33
7	7	17	Sub_vd9yyoz6	34
13	13	17	Sub_vd9yyoz6	35
12	2	12	Sub_vd9yyoz6	36
4	2	4	Sub_vd9yyoz6	37
15	15	17	Sub_vd9yyoz6	38
13	13	19	Sub_vd9yyoz6	39
9	9	11	Sub_vd9yyoz6	40
6	20	6	Sub_vd9yyoz6	41
9	9	13	Sub_vd9yyoz6	42
11	11	7	Sub_vd9yyoz6	43
4	4	12	Sub_vd9yyoz6	44
11	11	1	Sub_vd9yyoz6	45
1	13	1	Sub_vd9yyoz6	46
1	1	19	Sub_vd9yyoz6	47
6	6	16	Sub_vd9yyoz6	48
4	14	4	Sub_vd9yyoz6	49
12	12	14	Sub_vd9yyoz6	50
0	0	8	Sub_vd9yyoz6	51
7	7	15	Sub_vd9yyoz6	52
15	9	15	Sub_vd9yyoz6	53
8	8	16	Sub_vd9yyoz6	54
17	3	17	Sub_vd9yyoz6	55
10	10	20	Sub_vd9yyoz6	56
8	8	18	Sub_vd9yyoz6	57
6	14	6	Sub_vd9yyoz6	58
8	8	14	Sub_vd9yyoz6	59
19	15	19	Sub_vd9yyoz6	60
7	7	9	Sub_vd9yyoz6	61
19	1	19	Sub_vd9yyoz6	62
4	4	6	Sub_vd9yyoz6	63
3	19	3	Sub_vd9yyoz6	64
2	8	2	Sub_vd9yyoz6	65
6	12	6	Sub_vd9yyoz6	66
2	20	2	Sub_vd9yyoz6	67
14	14	20	Sub_vd9yyoz6	68
18	18	20	Sub_vd9yyoz6	69
1	9	1	Sub_vd9yyoz6	70
0	18	0	Sub_vd9yyoz6	71
4	0	4	Sub_vd9yyoz6	72
1	13	1	Sub_vd9yyoz6	73
18	18	20	Sub_vd9yyoz6	74
1	1	5	Sub_vd9yyoz6	75
12	12	18	Sub_vd9yyoz6	76
10	18	10	Sub_vd9yyoz6	77
3	3	11	Sub_vd9yyoz6	78
0	0	6	Sub_vd9yyoz6	79
1	15	1	Sub_vd9yyoz6	80
7	7	13	Sub_vd9yyoz6	81
2	2	20	Sub_vd9yyoz6	82
1	1	9	Sub_vd9yyoz6	83
3	3	5	Sub_vd9yyoz6	84
12	12	20	Sub_vd9yyoz6	85
10	10	20	Sub_vd9yyoz6	86
10	14	10	Sub_vd9yyoz6	87
4	10	4	Sub_vd9yyoz6	88
3	3	5	Sub_vd9yyoz6	89
6	6	10	Sub_vd9yyoz6	90
4	0	4	Sub_vd9yyoz6	91
2	2	12	Sub_vd9yyoz6	92
14	14	18	Sub_vd9yyoz6	93
6	6	20	Sub_vd9yyoz6	94
16	16	18	Sub_vd9yyoz6	95
10	0	10	Sub_vd9yyoz6	96
6	0	6	Sub_vdjfwiey	1
20	0	20	Sub_vdjfwiey	2
13	13	3	Sub_vdjfwiey	3
7	5	7	Sub_vdjfwiey	4
16	2	16	Sub_vdjfwiey	5
5	5	15	Sub_vdjfwiey	6
9	9	17	Sub_vdjfwiey	7
15	3	15	Sub_vdjfwiey	8
4	0	4	Sub_vdjfwiey	9
5	5	19	Sub_vdjfwiey	10
12	12	20	Sub_vdjfwiey	11
8	8	14	Sub_vdjfwiey	12
9	7	9	Sub_vdjfwiey	13
13	3	13	Sub_vdjfwiey	14
14	4	14	Sub_vdjfwiey	15
11	1	11	Sub_vdjfwiey	16
3	3	1	Sub_vdjfwiey	17
10	4	10	Sub_vdjfwiey	18
14	14	20	Sub_vdjfwiey	19
13	15	13	Sub_vdjfwiey	20
18	20	18	Sub_vdjfwiey	21
12	12	20	Sub_vdjfwiey	22
16	16	20	Sub_vdjfwiey	23
10	17	17	3	Sub_ubdzmiti	64
	4	0	4	Sub_ubdzmiti	65
	11	11	13	Sub_ubdzmiti	66
	9	5	9	Sub_ubdzmiti	67
	8	20	8	Sub_ubdzmiti	68
	2	2	20	Sub_ubdzmiti	69
	16	2	16	Sub_ubdzmiti	70
	12	12	2	Sub_ubdzmiti	71
	3	1	3	Sub_ubdzmiti	72
	14	14	16	Sub_ubdzmiti	73
	12	12	20	Sub_ubdzmiti	74
	13	5	13	Sub_ubdzmiti	75
	9	11	9	Sub_ubdzmiti	76
	8	8	14	Sub_ubdzmiti	77
	16	16	20	Sub_ubdzmiti	78
	4	4	18	Sub_ubdzmiti	79
	4	10	4	Sub_ubdzmiti	80
	17	17	19	Sub_ubdzmiti	81
	6	18	6	Sub_ubdzmiti	82
	6	4	6	Sub_ubdzmiti	83
	9	9	19	Sub_ubdzmiti	84
	14	14	4	Sub_ubdzmiti	85
	8	0	8	Sub_ubdzmiti	86
	8	8	4	Sub_ubdzmiti	87
	8	2	8	Sub_ubdzmiti	88
	14	4	14	Sub_ubdzmiti	89
	13	3	13	Sub_ubdzmiti	90
	8	0	8	Sub_ubdzmiti	91
	4	2	4	Sub_ubdzmiti	92
	12	12	14	Sub_ubdzmiti	93
	11	11	5	Sub_ubdzmiti	94
	5	5	17	Sub_ubdzmiti	95
	11	11	19	Sub_ubdzmiti	96
	2	2	4	Sub_ux70k7hl	1
	0	0	8	Sub_ux70k7hl	2
	3	3	9	Sub_ux70k7hl	3
	14	14	18	Sub_ux70k7hl	4
	5	5	9	Sub_ux70k7hl	5
	11	19	11	Sub_ux70k7hl	6
	8	8	16	Sub_ux70k7hl	7
	7	7	9	Sub_ux70k7hl	8
	2	2	16	Sub_ux70k7hl	9
	5	5	11	Sub_ux70k7hl	10
	4	4	14	Sub_ux70k7hl	11
	15	19	15	Sub_ux70k7hl	12
	8	8	10	Sub_ux70k7hl	13
	15	17	15	Sub_ux70k7hl	14
	3	3	13	Sub_ux70k7hl	15
	1	1	11	Sub_ux70k7hl	16
	12	12	18	Sub_ux70k7hl	17
	4	4	14	Sub_ux70k7hl	18
	2	6	2	Sub_ux70k7hl	19
	7	7	11	Sub_ux70k7hl	20
	10	10	12	Sub_ux70k7hl	21
	1	13	1	Sub_ux70k7hl	22
	0	0	6	Sub_ux70k7hl	23
	1	1	3	Sub_ux70k7hl	24
	0	0	6	Sub_ux70k7hl	25
	2	2	12	Sub_ux70k7hl	26
	4	4	6	Sub_ux70k7hl	27
	13	13	15	Sub_ux70k7hl	28
	7	9	7	Sub_ux70k7hl	29
	11	11	17	Sub_ux70k7hl	30
	4	4	20	Sub_ux70k7hl	31
	1	1	11	Sub_ux70k7hl	32
	15	19	15	Sub_ux70k7hl	33
	10	18	10	Sub_ux70k7hl	34
